malfunction	586.54	587.55	malfunction	588.30	591.07
malice	592.68	593.45	malice	594.22	595.71
mandate	597.34	598.15	mandate	598.88	600.51
mangle	602.22	602.89	mangle	603.64	607.11
mania	608.72	609.49	mania	610.22	611.85
manifesto	613.46	614.53	manifesto	615.30	616.99
manipulate	618.62	619.57	manipulate	620.30	621.85
mansion	623.44	624.21	mansion	625.02	626.55
manure	628.12	628.75	manure	629.52	631.83
maple	633.42	634.05	maple	634.86	635.55
mar	637.12	637.75	mar	638.56	642.89
maraud	644.56	645.27	maraud	646.08	647.83
marine	649.46	650.17	marine	650.96	652.79
mariner	654.42	655.13	mariner	655.94	657.65
marrow	659.30	660.01	marrow	660.84	663.35
marshal	665.06	665.73	marshal	666.50	669.54
marsupial	671.24	672.19	marsupial	672.94	674.11
martial	675.70	676.39	martial	677.16	678.91
martyr	680.52	681.13	martyr	681.90	683.81
marvel	685.46	686.15	marvel	686.94	689.53
mash	689.93	690.74	mash	692.42	693.61
masquerade	694.47	695.48	masquerade	695.83	697.99
massacre	699.60	700.51	massacre	701.32	702.19
massive	703.84	704.69	massive	705.52	707.49
mast	709.14	709.93	mast	710.82	712.71
masticate	714.36	715.43	masticate	716.20	718.91
mat	720.56	721.19	mat	722.00	726.99
materialize	728.72	729.93	materialize	730.74	734.39
matriculate	736.06	737.07	matriculate	737.96	738.75
matte	740.36	740.99	matte	741.70	742.77
mattress	744.42	745.31	mattress	746.02	746.81
mature	748.38	749.09	mature	749.90	752.53
maul	754.18	754.81	maul	755.62	757.33
maunder	758.96	759.67	maunder	760.42	762.13
mawkish	763.76	764.63	mawkish	765.38	772.06
maze	773.68	774.47	maze	775.24	775.97
mean	777.62	778.25	mean	778.96	779.85
meander	781.58	782.27	meander	783.00	785.05
measly	786.70	787.49	measly	788.28	792.47
measured	794.10	794.83	measured	795.62	800.85
mechanism	802.42	803.29	mechanism	804.06	805.49
medal	807.12	807.75	medal	808.54	810.33
meddle	811.90	812.53	meddle	813.26	814.73
medicate	816.36	817.29	medicate	818.12	821.19
medieval	822.78	823.67	medieval	824.46	826.61
meditation	828.30	829.25	meditation	830.06	831.63
meek	833.24	833.85	meek	834.54	836.43
meld	838.06	838.79	meld	839.56	841.13
mellifluous	842.76	843.75	mellifluous	844.50	845.89
melon	847.52	848.15	melon	848.96	849.73
membrane	851.30	852.15	membrane	852.92	854.67
menace	856.34	857.07	menace	857.88	859.51
