understudy	820.00	820.87	understudy	821.74	826.15
underwrite	827.88	828.71	underwrite	829.48	833.99
undulate	835.76	836.57	undulate	837.38	838.99
unearthly	840.52	841.31	unearthly	841.55	842.51
unfasten	844.10	845.03	unfasten	845.78	846.57
unflappable	848.12	849.17	unflappable	849.90	852.19
unfold	853.78	854.65	unfold	855.36	858.55
ungrudging	860.16	861.11	ungrudging	861.90	864.03
unification	865.70	866.73	unification	867.50	869.13
unilateral	870.74	871.61	unilateral	872.42	873.53
unison	875.14	875.91	unison	876.72	880.09
univocal	881.74	882.59	univocal	883.42	884.63
unkempt	886.26	887.09	unkempt	887.88	892.65
unprepossessing	894.34	895.57	unprepossessing	896.28	897.53
unprovoked	899.14	900.09	unprovoked	900.84	902.11
unravel	903.76	904.55	unravel	905.36	908.09
