encomiast	482.01	483.20	encomiast	484.11	485.04
encompass	486.74	487.66	encompass	488.44	490.02
encyclopedia	491.69	492.88	encyclopedia	493.67	494.93
encyclopedic	496.62	497.73	encyclopedic	498.56	501.24
endearing	502.86	503.64	endearing	504.56	505.86
endue	507.57	508.36	endue	508.70	510.33
enfeeble	511.97	512.75	enfeeble	513.61	514.59
enfetter	516.33	517.10	enfetter	518.01	522.19
enflame	523.92	524.69	enflame	525.49	526.23
engaging	527.94	528.74	engaging	529.51	531.76
engross	533.43	534.32	engross	535.14	536.68
engulf	538.35	539.17	engulf	539.92	540.66
enjoin	542.29	543.08	enjoin	543.84	545.35
enlightening	546.95	547.79	enlightening	548.63	551.67
enliven	553.29	554.08	enliven	554.97	558.06
ennoble	559.70	560.44	ennoble	561.32	563.82
ennui	565.46	566.22	ennui	567.01	569.53
enormity	571.19	571.92	enormity	572.94	575.46
enrapture	577.02	577.87	enrapture	578.69	580.69
ensconce	582.33	583.32	ensconce	584.18	585.83
enshrine	587.43	588.29	enshrine	589.08	591.29
ensign	593.03	593.71	ensign	594.52	595.37
ensnare	596.98	597.80	ensnare	598.62	601.25
ensue	602.87	603.66	ensue	604.45	605.58
enthrall	607.21	608.04	enthrall	608.79	610.26
enthralling	611.80	612.65	enthralling	613.49	615.50
entirety	617.17	618.01	entirety	618.82	620.35
entourage	621.94	622.86	entourage	623.70	625.41
entrance	627.05	627.82	entrance	628.62	631.16
entreat	632.86	633.62	entreat	634.45	635.31
entreaty	637.01	637.74	entreaty	638.58	640.24
entrust	641.91	642.82	entrust	643.66	645.28
entwine	646.84	647.67	entwine	648.48	650.37
enunciate	651.97	652.86	enunciate	653.70	655.24
environ	656.93	657.74	environ	658.54	660.03
envisage	661.76	662.64	envisage	663.49	665.18
epideictic	666.89	667.90	epideictic	668.74	669.59
epidermis	671.27	672.24	epidermis	673.10	674.73
epigram	676.43	677.21	epigram	677.97	680.12
epilogue	681.71	682.44	epilogue	683.22	685.03
episode	686.68	687.46	episode	688.30	691.29
epithet	692.83	693.59	epithet	694.42	698.37
epitomize	700.09	701.08	epitomize	701.92	703.35
equable	704.97	705.64	equable	706.46	709.30
equine	710.98	711.75	equine	712.55	714.31
equity	715.93	716.55	equity	717.41	718.87
equivocate	720.46	721.40	equivocate	722.16	726.11
erase	727.74	728.51	erase	729.33	730.90
erect	732.55	733.35	erect	734.18	736.07
errand	737.75	738.36	errand	739.21	741.00
ersatz	742.69	743.53	ersatz	744.43	746.13
erupt	747.79	748.51	erupt	749.33	750.88
escalation	752.52	753.42	escalation	754.19	756.69
escort	758.32	759.13	escort	759.84	760.49
escort	762.15	762.93	escort	763.73	764.62
espionage	766.22	767.13	espionage	767.87	769.00
espy	770.58	771.42	espy	772.27	774.27
etch	775.81	776.44	etch	777.31	779.10
eternal	780.83	781.55	eternal	782.41	784.53
ethics	786.18	786.95	ethics	787.76	790.09
etymology	791.75	792.67	etymology	793.52	794.59
eugenic	796.21	797.03	eugenic	797.80	798.65
eulogy	800.31	801.04	eulogy	801.81	803.54
euphoria	805.19	806.04	euphoria	806.91	808.32
evacuate	809.90	810.90	evacuate	811.67	813.30
evasion	814.99	815.81	evasion	816.63	818.21
even-tempered	819.85	820.88	even-tempered	821.72	824.88
everlasting	826.57	827.50	everlasting	828.29	831.94
evict	833.48	834.20	evict	834.96	835.76
exactitude	837.40	838.49	exactitude	839.29	842.20
exalt	843.84	844.61	exalt	845.58	847.06
