blasphemy	498.22	499.11	blasphemy	499.82	500.61
blather	502.24	502.91	blather	503.66	506.17
bleak	507.80	508.41	bleak	509.16	513.29
blear	514.92	515.63	blear	516.46	518.45
bleary	520.08	520.71	bleary	521.50	525.79
blemish	527.38	528.15	blemish	528.92	532.67
bliss	534.28	534.95	bliss	535.76	540.07
bloated	541.66	542.35	bloated	543.08	544.91
blockade	546.56	547.45	blockade	548.12	548.91
blockage	550.50	551.33	blockage	552.06	552.87
blooming	554.52	555.23	blooming	556.02	558.33
blossom	559.98	560.69	blossom	561.42	562.79
blunt	564.42	564.99	blunt	565.76	568.73
boast	570.38	571.09	boast	571.94	572.69
bob	574.26	574.87	bob	575.60	579.91
bode	581.50	582.17	bode	582.92	583.61
boding	585.18	585.81	boding	586.52	592.11
boggle	593.92	594.53	boggle	595.26	596.91
bogus	598.56	599.31	bogus	600.06	601.77
bombast	603.34	604.35	bombast	605.10	607.33
bondage	608.96	609.75	bondage	610.52	612.19
bonhomie	613.72	614.55	bonhomie	615.36	617.31
bonny	618.96	619.59	bonny	620.42	622.27
boo	623.84	624.35	boo	625.06	627.33
boom	628.90	629.63	boom	630.40	632.59
boor	634.18	634.75	boor	635.52	637.55
boreal	639.22	640.01	boreal	640.80	642.69
boring	644.20	644.95	boring	645.68	647.57
bouffant	649.16	650.01	bouffant	650.76	652.95
bough	654.50	655.11	bough	655.86	656.77
boulder	658.46	659.23	boulder	660.06	660.69
bouncing	662.24	663.11	bouncing	663.88	665.79
bounteous	667.38	668.31	bounteous	669.06	671.01
bouquet	672.58	673.27	bouquet	674.08	675.65
bovine	677.20	678.07	bovine	678.84	680.51
bowdlerize	682.16	683.19	bowdlerize	683.94	685.71
brace	687.36	688.05	brace	688.82	691.37
bracelet	692.92	693.77	bracelet	694.52	696.23
bracing	697.80	698.59	bracing	699.30	700.59
brackish	702.16	703.01	brackish	703.76	705.61
brag	707.24	707.99	brag	708.72	709.51
braise	711.16	711.99	braise	712.74	713.75
brake	715.36	715.97	brake	716.70	719.67
brat	721.24	721.85	brat	722.62	724.25
brattish	725.86	726.65	brattish	727.54	730.59
bray	732.14	732.75	bray	733.54	735.89
brew	737.48	738.11	brew	738.88	743.79
bribe	745.44	746.11	bribe	746.82	747.53
bricklayer	749.14	749.93	bricklayer	750.74	751.45
bridle	753.00	753.63	bridle	754.46	757.39
brisk	759.06	759.75	brisk	760.56	764.55
bristling	766.20	766.91	bristling	767.66	768.57
brittle	770.18	770.79	brittle	771.58	773.61
brochure	775.18	776.05	brochure	776.78	778.93
bromide	780.58	781.35	bromide	782.06	786.75
browbeat	788.38	789.17	browbeat	789.98	791.53
browse	793.12	793.95	browse	794.66	798.25
bruise	799.86	800.61	bruise	801.32	803.03
bruit	804.60	805.17	bruit	805.94	806.73
brusque	808.32	809.09	brusque	809.82	811.71
brutal	813.34	813.91	brutal	814.68	817.65
buck	819.24	819.75	buck	820.52	826.42
bucolic	828.12	828.99	bucolic	829.88	831.87
budget	833.50	834.13	budget	834.92	838.53
buffer	840.14	840.75	buffer	841.50	843.47
buffet	845.10	845.73	buffet	846.56	849.17
buffoon	850.82	851.63	buffoon	852.48	854.69
